id,temperature_c,temperature_f,humidity,wind_speed,wind_direction,pressure,ambientweatherbatteryok,ambientweathertemp,ambientweatherhumidity,ambientweatherwinddirection,ambientweatherwindspeed,ambientweatherwindmaxspeed,ambientweatherrain,ambientweatheruv,ambientweatheruvi,ambientweatherlightlux,image_url,date,time,5min_ahead,15min_ahead,30min_ahead,60min_ahead
861,20.2058176014572,68.370471682623,16.0311716116733,0.892,205,1014.29452737556,True,20.8,21,205,0.892,1.53,3.81,2032,5,70589,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-21-41-082Z_image.jpg,2024-11-20,1321,70338.0,70175.0,69543.0,67620.0
862,20.1041671664454,68.1875008996017,15.581408679703,0.956,345,1014.21413716811,True,20.7,21,345,0.956,2.55,3.81,2041,5,70729,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-22-41-413Z_image.jpg,2024-11-20,1322,70442.0,70111.0,69402.0,67520.0
863,19.7483915606746,67.5471048092144,16.0874942458137,1.275,210,1014.21728363496,True,20.7,20,210,1.275,2.04,3.81,2036,5,70679,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-23-41-578Z_image.jpg,2024-11-20,1323,70545.0,69956.0,69383.0,67796.0
864,19.9313616940985,67.8764510493772,16.2280006384356,0.637,44,1014.18319123763,True,20.7,21,44,0.637,1.02,3.81,2036,5,70646,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-24-41-669Z_image.jpg,2024-11-20,1324,70488.0,69896.0,69258.0,67678.0
865,20.4446965819749,68.8004538475548,15.7248535459925,1.849,327,1014.21334332949,True,20.4,21,327,1.849,2.04,3.81,2032,5,70575,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-25-42-301Z_image.jpg,2024-11-20,1325,70222.0,69927.0,69234.0,67319.0
866,19.7738040566503,67.5928473019705,16.2081589811893,0.765,159,1014.14930113265,True,20.3,21,159,0.765,1.53,3.81,2027,5,70338,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-26-49-373Z_image.jpg,2024-11-20,1326,70365.0,69782.0,69124.0,67243.0
867,19.6721541164035,67.4098774095264,16.855986601547,1.02,353,1014.17723042853,True,20.2,21,353,1.02,1.53,3.81,2027,5,70442,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-27-44-391Z_image.jpg,2024-11-20,1327,70067.0,69698.0,69166.0,67172.0
868,20.2464778080583,68.4436600545049,16.0402151124581,0.829,15,1014.22358253122,True,20.2,21,15,0.829,1.53,3.81,2032,5,70545,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-28-48-831Z_image.jpg,2024-11-20,1328,70171.0,69632.0,69058.0,67243.0
869,20.1295797642844,68.233243575712,15.352615888836,1.466,20,1014.14607848695,True,20.2,21,20,1.466,3.57,3.81,2032,5,70488,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-29-53-907Z_image.jpg,2024-11-20,1329,70012.0,69593.0,69021.0,67078.0
870,19.2553905785142,66.6597030413256,15.4644092296828,1.402,10,1014.0826224008,True,20.2,21,10,1.402,2.55,3.81,2023,5,70222,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-30-53-448Z_image.jpg,2024-11-20,1330,70302.0,69591.0,68999.0,67143.0
871,19.722979071975,67.501362329555,15.0799294790491,3.188,359,1014.17682622852,True,20.3,21,359,3.188,4.08,3.81,2027,5,70365,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-31-58-137Z_image.jpg,2024-11-20,1331,70175.0,69413.0,68861.0,67054.0
872,19.4891845173261,67.0805321311869,15.2085627170415,0.574,324,1014.15691797803,True,20.4,22,324,0.574,1.02,3.81,2014,4,70067,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-33-02-786Z_image.jpg,2024-11-20,1332,70111.0,69610.0,69080.0,67011.0
873,20.0431769613177,68.0777185303718,14.9798624175062,1.402,338,1014.11707592776,True,20.4,22,338,1.402,2.55,3.81,2018,5,70171,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-34-08-003Z_image.jpg,2024-11-20,1334,69956.0,69572.0,68928.0,66861.0
874,20.0177643882169,68.0319758987904,14.9035363535406,0.255,342,1014.1579966116,True,20.4,22,342,0.255,0.51,3.81,2014,4,70012,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-35-08-464Z_image.jpg,2024-11-20,1335,69896.0,69611.0,68722.0,66812.0
875,19.6874016000191,67.4373228800343,15.065168495371,1.912,352,1014.06597428632,True,20.4,21,352,1.912,3.57,3.81,2023,5,70302,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-36-09-432Z_image.jpg,2024-11-20,1336,69927.0,69551.0,68626.0,66660.0
876,19.7382265643217,67.528807815779,14.8074572315706,1.849,336,1014.14688343823,True,20.4,21,336,1.849,3.06,3.81,2018,5,70175,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-37-09-156Z_image.jpg,2024-11-20,1337,69782.0,69543.0,68780.0,66641.0
877,18.8284641054051,65.8912353897293,15.270624454483,0.892,331,1014.02536438462,True,20.4,21,331,0.892,1.02,3.81,2018,5,70111,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-38-13-525Z_image.jpg,2024-11-20,1338,69698.0,69402.0,68699.0,66585.0
878,19.1435763037356,66.4584373467241,15.3926655309517,1.402,10,1014.09412980353,True,20.4,21,10,1.402,2.04,3.81,2014,4,69956,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-39-18-523Z_image.jpg,2024-11-20,1339,69632.0,69383.0,68494.0,66554.0
879,19.0978341410169,66.3761014538305,16.2363294796852,0.956,352,1014.07543321587,True,20.3,21,352,0.956,1.53,3.81,2009,4,69896,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-40-18-359Z_image.jpg,2024-11-20,1340,69593.0,69258.0,68407.0,66430.0
880,19.5552568290383,67.1994622922689,16.036251915987,1.084,350,1014.01822545935,True,20.3,21,350,1.084,2.04,3.81,2009,4,69927,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-41-23-547Z_image.jpg,2024-11-20,1341,69591.0,69234.0,68416.0,66354.0
881,19.7382265643217,67.528807815779,15.8385848759371,0.51,337,1013.98423247177,True,20.3,22,337,0.51,1.02,3.81,2005,4,69782,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-42-22-807Z_image.jpg,2024-11-20,1342,69413.0,69124.0,68384.0,66190.0
882,19.8042990614253,67.6477383105655,15.8795751680618,0.446,330,1014.0080665946,True,20.3,22,330,0.446,0.51,3.81,2005,4,69698,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-43-27-739Z_image.jpg,2024-11-20,1343,69610.0,69166.0,68264.0,66301.0
883,19.9771042863897,67.9587877155014,15.6545055537801,0.892,354,1014.03904914734,True,20.4,21,354,0.892,1.02,3.81,2000,4,69632,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-44-32-194Z_image.jpg,2024-11-20,1344,69572.0,69058.0,68189.0,66288.0
884,20.1448273264803,68.2606891876645,15.39621209355,2.869,88,1014.03471170301,True,20.4,22,88,2.869,4.08,3.81,2000,4,69593,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-45-37-543Z_image.jpg,2024-11-20,1345,69611.0,69021.0,68191.0,66214.0
885,19.5247619098285,67.1445714376913,15.8549657100672,0.892,152,1014.05097479255,True,20.3,22,152,0.892,1.02,3.81,2000,4,69591,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-46-37-227Z_image.jpg,2024-11-20,1346,69551.0,68999.0,68069.0,66134.0
886,20.1194147242757,68.2149465036963,15.6361034309725,1.402,263,1014.12990291112,True,20.3,22,263,1.402,2.04,3.81,1991,4,69413,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-47-42-314Z_image.jpg,2024-11-20,1347,69543.0,68861.0,67929.0,65808.0
887,20.1244972441345,68.2240950394422,15.5304277671433,0.574,316,1014.11086547903,True,20.3,22,316,0.574,1.02,3.81,2000,4,69610,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-48-41-561Z_image.jpg,2024-11-20,1348,69402.0,69080.0,67986.0,65775.0
888,19.9110316606471,67.8398569891648,15.7188930935252,0.765,269,1014.09660042748,True,20.2,22,269,0.765,1.02,3.81,2000,4,69572,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-49-46-841Z_image.jpg,2024-11-20,1349,69383.0,68928.0,67832.0,65556.0
889,19.702649086254,67.4647683552571,15.9179859463255,1.148,271,1014.11735375284,True,20.2,22,271,1.148,1.53,3.81,2000,4,69611,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-50-47-158Z_image.jpg,2024-11-20,1350,69258.0,68722.0,67870.0,65651.0
890,19.3875349030423,66.8975628254761,15.922845736735,1.785,356,1014.07633968739,True,20.2,21,356,1.785,2.55,3.81,2000,4,69551,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-51-47-128Z_image.jpg,2024-11-20,1351,69234.0,68626.0,67730.0,65451.0
891,19.5400093681237,67.1720168626227,15.8818938503287,1.53,356,1014.07525090359,True,20.2,21,356,1.53,2.04,3.81,1996,4,69543,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-52-52-237Z_image.jpg,2024-11-20,1352,69124.0,68780.0,67620.0,65452.0
892,19.5501743417757,67.1903138151963,15.9201616313354,0.701,325,1014.09143510573,True,20.1,21,325,0.701,1.02,3.81,1991,4,69402,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-53-52-318Z_image.jpg,2024-11-20,1353,69166.0,68699.0,67520.0,65291.0
893,19.7839690570778,67.61114430274,15.8750634755531,1.084,313,1014.08415118221,True,20.0,21,313,1.084,2.55,3.81,1991,4,69383,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-54-52-075Z_image.jpg,2024-11-20,1354,69058.0,68494.0,67796.0,65178.0
894,19.484102033847,67.0713836609246,16.1616955748144,1.148,339,1014.09462966944,True,19.9,21,339,1.148,2.55,3.81,1987,4,69258,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-55-57-273Z_image.jpg,2024-11-20,1355,69021.0,68407.0,67678.0,65085.0
895,19.473937067762,67.0530867219716,16.206516013521,1.402,5,1014.02425016691,True,19.9,20,5,1.402,2.04,3.81,1987,4,69234,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-56-57-101Z_image.jpg,2024-11-20,1356,68999.0,68416.0,67319.0,65293.0
896,19.7128140785324,67.4830653413583,16.6046639624435,0.892,340,1014.05221372556,True,19.9,21,340,0.892,1.53,3.81,1982,4,69124,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-58-03-094Z_image.jpg,2024-11-20,1357,68861.0,68384.0,67243.0,65059.0
897,20.0431769613177,68.0777185303718,16.5773394523091,1.148,186,1014.11707592776,True,19.9,21,186,1.148,1.53,3.81,1987,4,69166,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-59-03-039Z_image.jpg,2024-11-20,1358,69080.0,68264.0,67172.0,64742.0
898,20.1600748912955,68.2881348043319,16.7934546346186,0.574,333,1014.08609880291,True,19.9,21,333,0.574,1.02,3.81,1982,4,69058,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-00-08-246Z_image.jpg,2024-11-20,1400,68928.0,68189.0,67243.0,64929.0
899,19.382452425384,66.8884143656911,16.6651514901515,1.466,262,1013.98696701593,True,19.9,21,262,1.466,2.04,3.81,1978,4,69021,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-01-08-428Z_image.jpg,2024-11-20,1401,68722.0,68191.0,67078.0,64752.0
900,19.8093815632397,67.6568868138315,16.0788846663789,1.402,304,1014.09749062468,True,19.9,21,304,1.402,1.53,3.81,1978,4,68999,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-02-07-556Z_image.jpg,2024-11-20,1402,68626.0,68069.0,67143.0,64606.0
901,19.5806692697166,67.2452046854899,16.5003503952227,0.701,51,1014.11288658277,True,19.8,20,51,0.701,1.02,3.81,1973,4,68861,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-03-12-504Z_image.jpg,2024-11-20,1403,68780.0,67929.0,67054.0,64627.0
902,19.2299782309681,66.6139608157426,16.2851112975788,2.422,336,1014.04215036722,True,19.8,21,336,2.422,3.06,3.81,1982,4,69080,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-04-11-634Z_image.jpg,2024-11-20,1404,68699.0,67986.0,67011.0,64401.0
